"Channel","Frame","Filename","expt","Condition","id","cell","mito","cyto","mito_cell","cyto_cell","mito_cyto","tt","area_mito","area_cyto","intden_mito","intden_cyto","frac_mito","frac_mean_mito"
"ATG9",36,"s10_norapalog_xy1-Registered","MF043","norapalog","MF043_s10_norapalog_xy1-Registered",157.552,20.417,155.026,0.129588961104905,0.983967198131411,0.13170048895024,351.8722,1259488,91534,25714966.496,14190149.884,0.644402744027281,0.116373979013127
"ATG9",37,"s10_norapalog_xy1-Registered","MF043","norapalog","MF043_s10_norapalog_xy1-Registered",156.432,16.844,168.155,0.107676178786949,1.07493990999284,0.100169486485683,361.9175,1237435,98919,20843355.14,16633724.445,0.556162736552782,0.0910491408061665
"TPD54",1,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",73.158,49.053,70.114,0.67050766833429,0.958391426774926,0.699617765353567,6.6361,1336413,59440,65555066.889,4167576.16,0.940226360078302,0.411632415014224
"TPD54",2,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",72.84,49.003,70.394,0.672748489840747,0.966419549697968,0.696124669716169,15.8161,1332288,61512,65286108.864,4330075.728,0.937800731922077,0.410420697337454
"TPD54",3,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",72.42,48.753,70.632,0.673198011599006,0.975310687655344,0.690239551478083,25.9236,1329860,62235,64834664.58,4395782.52,0.936505068158082,0.40836788541274
"TPD54",4,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",72.4,48.51,71.554,0.670027624309392,0.988314917127072,0.677949520641753,35.8271,1325335,64467,64292000.85,4612871.718,0.933054491705972,0.404034514925373
"TPD54",5,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",71.932,48.671,70.929,0.676625145971195,0.986056275371184,0.68619323548901,45.7553,1326852,64302,64579213.692,4560876.558,0.934034269531489,0.406948160535117
"TPD54",6,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",71.304,48.28,70.96,0.677100863906653,0.995175586222372,0.680383314543405,55.8118,1325178,64573,63979593.84,4582100.08,0.933168219482055,0.40489768534049
"TPD54",7,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",70.981,48.108,70.935,0.677758836871839,0.999351939251349,0.678198350602664,65.8273,1326203,65049,63800973.924,4614250.815,0.932555204888925,0.404122879967743
"TPD54",8,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",70.296,47.682,71.067,0.678303175145101,1.01096790713554,0.670944320148592,75.8263,1322271,66504,63048525.822,4726239.768,0.930265494437987,0.401536012934846
"TPD54",9,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",69.584,47.495,68.49,0.682556334789607,0.984277994941366,0.693458899109359,85.815,1324962,64884,62929070.19,4443905.16,0.934040241848989,0.409492606802604
"TPD54",10,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",69.466,47.379,69.15,0.682045892954827,0.995451012005873,0.685162689804772,95.8881,1325809,65233,62815504.611,4510861.95,0.933000068466297,0.406585485158201
"TPD54",11,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",69.138,47.09,66.853,0.68110156498597,0.966950157655703,0.704381254393969,105.6426,1330445,63249,62650655.05,4228385.397,0.936775627031448,0.413276813845519
"TPD54",12,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",68.996,47.053,68.409,0.681967070554815,0.991492260420894,0.687818854244325,115.8689,1326125,64888,62398159.625,4438923.192,0.933585922591,0.407519357017893
"TPD54",13,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",68.837,47.103,67.49,0.684268634600578,0.980432035097404,0.697925618610164,125.8728,1331763,61955,62730032.589,4181342.95,0.937509236414324,0.411046049933242
"TPD54",14,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",68.255,46.865,66.211,0.686616365101458,0.970053475935829,0.707812901179562,135.8785,1332375,62480,62441754.375,4136863.28,0.937864986902603,0.414455764264742
"TPD54",15,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",68.248,46.491,67.459,0.681206775290118,0.988439221662173,0.6891741650484,145.9425,1325626,64553,61629678.366,4354680.827,0.934004347693022,0.40799473453269
"TPD54",16,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",67.78,46.239,66.993,0.682192387134848,0.988388905281794,0.690206439478752,155.8778,1325062,64550,61269541.818,4324398.15,0.934073206273176,0.408356295040271
"TPD54",17,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",67.716,46.114,68.088,0.680991198535058,1.00549353180932,0.677270590999883,165.7666,1320220,66177,60880625.08,4505859.576,0.93108882363526,0.403793278576557
"TPD54",18,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",67.467,46.023,66.88,0.682155720574503,0.991299450101531,0.688142942583732,175.7342,1325970,65016,61025117.31,4348270.08,0.933485623835592,0.407633100980488
"TPD54",19,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",67.228,45.585,68.212,0.678065686916166,1.01463675849349,0.668284172872808,185.8025,1320305,65880,60186103.425,4493806.56,0.930522374551199,0.40058173765565
"TPD54",20,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",67.147,45.839,65.184,0.682666388669635,0.970765633609841,0.70322471772214,195.6751,1330943,61487,61009096.177,4007968.608,0.938355128438147,0.412878412581177
"TPD54",21,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",66.787,45.765,66.055,0.685238145148008,0.98903978319134,0.692831731133147,205.7347,1326926,63346,60726768.39,4184320.03,0.935537669574637,0.409273832945806
"TPD54",22,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",66.576,45.575,64.601,0.684555996154771,0.970334655130978,0.705484435225461,215.7032,1330707,61753,60646971.525,3989305.553,0.938280703447912,0.413656331687482
"TPD54",23,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",66.508,45.675,64.575,0.686759487580441,0.9709358272689,0.707317073170732,225.9172,1331313,61256,60807721.275,3955606.2,0.938922128398561,0.414285714285714
"TPD54",24,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",66.514,45.334,66.157,0.681570797125417,0.994632708903389,0.685248726514201,235.8016,1326968,63504,60156767.312,4201234.128,0.934720873333571,0.406615780645971
"TPD54",25,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",66.139,44.978,66.433,0.680052616459275,1.00444518362842,0.677043035840621,245.7598,1320798,65186,59406852.444,4330501.538,0.932057086348094,0.403712380285609
"TPD54",26,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",65.957,45.04,65.968,0.682869142016769,1.00016677532332,0.682755275284987,255.8139,1324068,64676,59636022.72,4266546.368,0.933233570592059,0.405736523493802
"TPD54",27,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",65.14,44.677,65.389,0.68586122198342,1.00382253607614,0.683249476211595,265.7179,1321896,64301,59058347.592,4204578.089,0.933538039163706,0.405910998855232
"TPD54",28,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",65.315,44.733,63.54,0.684880961494297,0.972824006736584,0.704013220018886,275.735,1333129,59965,59634859.557,3810176.1,0.939945244564149,0.413150092820925
"TPD54",29,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",64.808,44.461,63.151,0.686041846685594,0.974432168868041,0.704042691327137,285.6858,1326591,63168,58981562.451,3989122.368,0.936651119811288,0.413160242352154
"TPD54",30,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",64.752,44.311,63.71,0.684318631084754,0.983907832962688,0.695510908805525,295.8857,1326785,63366,58791170.135,4037047.86,0.93574467032757,0.410207274511438
"TPD54",31,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",64.15,44.042,64.012,0.686547155105222,0.997848791893998,0.688027244891583,305.7858,1321719,65565,58211148.198,4196946.78,0.93274996165995,0.407592500046273
"TPD54",32,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",64.151,43.968,61.019,0.685382924662125,0.951177690137332,0.720562447762173,315.8294,1332473,60099,58586172.864,3667180.881,0.941092637418036,0.418794707916218
"TPD54",33,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",64.3,44.028,61.405,0.684727838258165,0.9549766718507,0.717010015471053,325.6498,1333514,59131,58711954.392,3630939.055,0.941758573363509,0.41759221496116
"TPD54",34,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",63.861,43.578,62.655,0.682388312115376,0.981115234650256,0.695523102705291,335.8678,1326953,62362,57825957.834,3907291.11,0.936706860940619,0.410211516195532
"TPD54",35,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",63.856,43.373,63.994,0.67923139564019,1.00216111250313,0.677766665624902,345.7973,1325214,63856,57478506.822,4086400.864,0.933624510819672,0.403969562342247
"TPD54",36,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",63.145,43.197,62.645,0.6840921688178,0.992081716683823,0.68955223880597,355.7507,1326149,63205,57285658.353,3959477.225,0.935350339457452,0.408127208480565
"TPD54",37,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",63.001,43.438,61.067,0.689481119347312,0.969302074570245,0.711317077963548,365.8881,1331439,60445,57835047.282,3691194.815,0.94000617152628,0.415654753361083
"ATG9",1,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",441.668,45.811,381.696,0.103722705742775,0.864214749540379,0.12001959674715,6.6361,1336413,59440,61222415.943,22688010.24,0.729616315015254,0.107158479276363
"ATG9",2,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",437.629,43.955,385.88,0.10043895628489,0.881751437861751,0.113908468954079,15.8161,1332288,61512,58560719.04,23736250.56,0.711578072979251,0.102260169599963
"ATG9",3,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",428.63,41.98,382.526,0.0979399482070784,0.892438700044327,0.109744174252208,25.9236,1329860,62235,55827522.8,23806505.61,0.701051094797931,0.098891417318012
"ATG9",4,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",425.849,40.312,387.123,0.0946626621173233,0.909061662702038,0.104132278371474,35.8271,1325335,64467,53426904.52,24956658.441,0.681608522268664,0.094311415770819
"ATG9",5,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",417.407,40.318,381.357,0.0965915760876075,0.913633456075246,0.105722459532669,45.7553,1326852,64302,53496018.936,24522017.814,0.685687837896023,0.0956139206735045
"ATG9",6,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",413.13,39.229,382.111,0.0949555829884056,0.924917096313509,0.102663885624858,55.8118,1325178,64573,51985407.762,24674053.603,0.678134268573595,0.0931053306118574
"ATG9",7,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",406.074,38.634,375.786,0.0951402946261026,0.925412609524373,0.102808513356006,65.8273,1326203,65049,51236526.702,24444503.514,0.677006200308937,0.0932242652381642
"ATG9",8,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",398.288,36.85,371.878,0.0925209898365002,0.933691198328847,0.0990916375800666,75.8263,1322271,66504,48725686.35,24731374.512,0.663322024843036,0.0901577577264097
"ATG9",9,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",389.135,37.154,353.162,0.0954784329345857,0.907556503527054,0.10520384412819,85.815,1324962,64884,49227638.148,22914563.208,0.682369503878548,0.0951895387327192
"ATG9",10,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",386.157,36.642,355.774,0.0948888664455131,0.921319566911904,0.102992349075537,95.8881,1325809,65233,48580293.378,23208205.342,0.67671415678269,0.0933753975373074
"ATG9",11,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",380.389,38.147,337.218,0.100284182770795,0.88650828493989,0.113122668422208,105.6426,1330445,63249,50752485.415,21328701.282,0.704101690616483,0.101626416954165
"ATG9",12,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",374.583,36.021,340.529,0.096162933181698,0.909088239455608,0.105779537131933,115.8689,1326125,64888,47768348.625,22096245.752,0.683727559731252,0.0956606028415881
"ATG9",13,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",369.564,37.137,328.678,0.100488683962724,0.889366929679298,0.112989004435952,125.8728,1331763,61955,49457682.531,20363245.49,0.708350403422376,0.101518527124366
"ATG9",14,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",364.553,37.373,321.081,0.10251732944181,0.880752592901444,0.116397419965678,135.8785,1332375,62480,49794850.875,20061140.88,0.712821472059852,0.104261634686738
"ATG9",15,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",359.249,34.372,327.625,0.0956773714053483,0.911971919198105,0.104912628767646,145.9425,1325626,64553,45564416.872,21149176.625,0.682985497911291,0.0949510631303574
"ATG9",16,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",353.831,33.969,325.555,0.0960034592785821,0.920086142819594,0.104341816282963,155.8778,1325062,64550,45011031.078,21014575.25,0.681720828952264,0.0944832612009212
"ATG9",17,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",349.533,32.281,330.924,0.0923546560696701,0.94676039172267,0.0975480775042003,165.7666,1320220,66177,42618021.82,21899557.548,0.660564488585541,0.0888781817430927
"ATG9",18,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",344.069,33.407,319.037,0.0970938968637105,0.927247151007502,0.10471199265289,175.7342,1325970,65016,44296679.79,20742509.592,0.681076750969768,0.0947866895166324
"ATG9",19,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",339.937,31.444,320.886,0.0924994925530318,0.943957262669259,0.0979911869012671,185.8025,1320305,65880,41515670.42,21139969.68,0.662600690915294,0.0892458774444413
"ATG9",20,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",334.628,34.024,293.572,0.10167708619721,0.877308533655283,0.115896611393457,195.6751,1330943,61487,45284004.632,18050861.564,0.714993294402191,0.103859631985739
"ATG9",21,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",330.006,32.458,298.036,0.0983557874705308,0.903122973521694,0.108906306620677,205.7347,1326926,63346,43069364.108,18879388.456,0.695241830148307,0.0982105575290323
"ATG9",22,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",326.278,33.355,288.172,0.102228774235468,0.883210023354318,0.115746845633858,215.7032,1330707,61753,44385731.985,17795485.516,0.713812526817864,0.103739343818715
"ATG9",23,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",322.024,33.412,282.129,0.1037562417708,0.876111718381239,0.118428094949473,225.9172,1331313,61256,44481829.956,17282094.024,0.720191125978392,0.105887982861181
"ATG9",24,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",319.115,31.728,288.885,0.0994249721887094,0.905269260298012,0.109829170777299,235.8016,1326968,63504,42102040.704,18345353.04,0.69650712952664,0.0989604289283342
"ATG9",25,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",314.968,29.819,293.739,0.0946731096492342,0.93259950217165,0.101515290785357,245.7598,1320798,65186,39384875.562,19147670.454,0.672871389384532,0.0921596746178428
"ATG9",26,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",310.945,30.25,286.564,0.0972840856099953,0.921590634999759,0.105561061403386,255.8139,1324068,64676,40053057,18533813.264,0.683652443278089,0.095481891583074
"ATG9",27,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",304.931,29.197,286.023,0.0957495302215912,0.937992529457484,0.102079203420704,265.7179,1321896,64301,38595397.512,18391564.923,0.677267147832671,0.0926241989721465
"ATG9",28,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",300.423,31.923,267.063,0.10626017315585,0.888956571234559,0.119533593197111,275.735,1333129,59965,42557477.067,16014432.795,0.726585101412413,0.106770885593305
"ATG9",29,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",296.009,29.763,266.854,0.100547618484573,0.901506373117034,0.111532898139057,285.6858,1326591,63168,39483327.933,16856633.472,0.700805022729319,0.100341517849618
"ATG9",30,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",291.696,29.47,262.929,0.101029839284735,0.90138020404805,0.112083490219793,295.8857,1326785,63366,39100353.95,16660759.014,0.701211863817059,0.100786938395822
"ATG9",31,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",288.846,27.78,269.057,0.0961758168712739,0.931489444202101,0.103249497318412,305.7858,1321719,65565,36717353.82,17640722.205,0.675471917054481,0.0935867159417458
"ATG9",32,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",285.785,30.081,250.92,0.105257448781427,0.878002694333152,0.119882831181253,315.8294,1332473,60099,40082120.313,15080041.08,0.726623455296412,0.107049441105192
"ATG9",33,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",282.05,30.441,242.767,0.107927672398511,0.860723276014891,0.125391836617003,325.6498,1333514,59131,40593499.674,14355055.477,0.738754632627701,0.111420602617786
"ATG9",34,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",278.595,28.315,250.47,0.101634989859832,0.89904700371507,0.113047470754981,335.8678,1326953,62362,37572674.195,15619810.14,0.706353062180208,0.101565722689528
"ATG9",35,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",273.549,27.201,252.417,0.0994373951284779,0.92274875799217,0.107762155480812,345.7973,1325214,63856,36047146.014,16118339.952,0.691015244015833,0.0972791451194129
"ATG9",36,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",270.414,27.428,244.212,0.101429659706968,0.903104129224079,0.112312253288127,355.7507,1326149,63205,36373614.772,15435419.46,0.702070889974894,0.100971874539832
"ATG9",37,"s10_norapalog_xy2-Registered","MF043","norapalog","MF043_s10_norapalog_xy2-Registered",265.694,28.495,236.407,0.107247435019233,0.889771692247473,0.120533655940814,365.8881,1331439,60445,37939354.305,14289621.115,0.726404337820342,0.107568081781187
"TPD54",1,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",55.212,20.676,65.281,0.374483807867855,1.18236977468666,0.316723089413459,3.1269,1182379,84890,24446868.204,5541704.09,0.815206138002483,0.240538874088207
"TPD54",2,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",56.2,18.554,74.26,0.330142348754448,1.32135231316726,0.249851871801778,11.8845,1148976,82994,21318100.704,6163134.44,0.775732989885442,0.199905186717521
"TPD54",3,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",55.371,19.399,68.87,0.350345848910079,1.24379187661411,0.281675620734718,21.9943,1168733,82949,22672251.467,5712697.63,0.798742016042446,0.219771380665919
"TPD54",4,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",54.715,18.913,70.286,0.345663894727223,1.28458375217034,0.269086304527217,31.9505,1158590,83800,21912412.67,5889966.8,0.788148823507875,0.212031525017097
"TPD54",5,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",54.395,18.666,71.723,0.343156540123173,1.31855869105616,0.260251244370704,42.0122,1155229,83856,21563504.514,6014403.888,0.781912253810959,0.206507429001317
"TPD54",6,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",58.9,20.793,70.619,0.3530220713073,1.19896434634975,0.294439173593509,54.433,1165099,88999,24225903.507,6285020.381,0.794007536314824,0.227464665470617
"TPD54",7,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",54.52,18.182,71.083,0.333492296404989,1.30379677182685,0.255785490201595,63.0758,1150594,84578,20920100.108,6012057.974,0.77677028496212,0.203685655071977
"TPD54",8,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",52.337,18.133,66.267,0.346466171159982,1.26615969581749,0.273635444489716,72.0883,1166900,83548,21159397.7,5536475.316,0.792609317826701,0.214845971563981
"TPD54",9,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.44,17.51,65.514,0.340396578538103,1.27360031104199,0.267271117623714,82.182,1168761,82475,20465005.11,5403267.15,0.791123771402582,0.210902871458855
"TPD54",10,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.705,17.315,70.415,0.334880572478484,1.36186055507204,0.245899311226301,92.0674,1150479,79535,19920543.885,5600457.025,0.780554961588299,0.197366921235609
"TPD54",11,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.676,18.09,69.411,0.350065794566143,1.34319606780711,0.260621515321779,102.5477,1153678,80801,20870035.02,5608478.211,0.788187570726826,0.20674049439435
"TPD54",12,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",52.06,18.294,67.389,0.351402228198233,1.29444871302343,0.271468637314695,111.928,1159203,79880,21206459.682,5383033.32,0.797550358722707,0.213507930394594
"TPD54",13,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.819,18.182,68.229,0.350875161620255,1.31667921032826,0.266484925764704,122.2629,1156039,78962,21019101.098,5387498.298,0.795979095331144,0.21041302611936
"TPD54",14,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.796,18.949,62.703,0.365839060931346,1.21057610626303,0.302202446453918,131.8684,1169417,81891,22159282.733,5134811.373,0.811870972780473,0.232070249350904
"TPD54",15,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.62,19.486,58.063,0.377489345215033,1.12481596280511,0.335600985136834,141.9233,1178731,82483,22968752.266,4789210.429,0.827465348173313,0.251273388438278
"TPD54",16,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.71,18.191,64.292,0.351788822278089,1.2433185070586,0.28294344552977,151.9026,1158546,80956,21075110.286,5204823.152,0.801946867016262,0.220542414800626
"TPD54",17,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.65,18.999,58.2,0.36784123910939,1.12681510164569,0.326443298969072,161.9675,1173118,81276,22288068.882,4730263.2,0.824923937360613,0.246104224147981
"TPD54",18,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.612,17.492,67.652,0.338913430985042,1.31078043865768,0.258558505291787,171.9652,1150530,80475,20125070.76,5444294.7,0.787077442007041,0.205440195433618
"TPD54",19,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.234,18.109,62.662,0.353456688917516,1.22305500253738,0.288994925154001,182.0891,1158501,81366,20979294.609,5098556.292,0.804487098597359,0.224201755580592
"TPD54",20,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.31,18.145,62.885,0.353634769050867,1.22558955369324,0.288542577721237,192.0155,1157873,82291,21009605.585,5174869.535,0.802368788708414,0.223929408860916
"TPD54",21,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",51.27,19.992,50.777,0.389935634874195,0.99038424029647,0.393721566851133,201.8708,1190263,86350,23795737.896,4384593.95,0.844409428037933,0.282496573358391
"TPD54",22,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",50.913,18.851,55.046,0.370259069392886,1.08117769528411,0.342459034262253,211.8873,1171430,83527,22082626.93,4597827.242,0.827670578155854,0.25509831251607
"TPD54",23,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",50.771,18.003,61.66,0.354592188454039,1.21447282897717,0.291972105092442,221.8673,1157929,84085,20846195.787,5184681.1,0.800825722371678,0.225989480687396
"TPD54",24,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",50.661,17.988,59.596,0.355066027121454,1.17636840962476,0.301832337740788,231.8913,1160643,84614,20877646.284,5042655.944,0.805455356976789,0.231851928232625
"TPD54",25,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",50.004,17.179,64.832,0.343552515798736,1.29653627709783,0.264977171767029,241.9309,1150379,82260,19762360.841,5333080.32,0.787488082565053,0.209471900110961
"TPD54",26,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",49.98,17.233,65.167,0.344797919167667,1.30386154461785,0.264443660134731,252.0069,1149642,79728,19811780.586,5195634.576,0.792236241037217,0.209138349514563
"TPD54",27,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",49.76,20.147,44.333,0.404883440514469,0.890936495176849,0.454447025917488,261.9425,1198598,84957,24148153.906,3766398.681,0.865074008646155,0.312453473945409
"TPD54",28,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",49.679,17.884,58.017,0.359991143138952,1.16783751685823,0.308254477136012,271.9545,1161544,82686,20773052.896,4797193.662,0.812391575845047,0.23562271906826
"TPD54",29,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",49.78,19.13,50.584,0.384290879871434,1.01615106468461,0.378182824608572,281.898,1181494,81910,22601980.22,4143335.44,0.845081826938512,0.274406862323206
"TPD54",30,"s10_rapalog_xy1-Registered","MF043","rapalog","MF043_s10_rapalog_xy1-Registered",49.02,17.033,62.709,0.347470420236638,1.27925336597307,0.271619703710791,291.8661,1152195,82603,19625337.435,5179951.527,0.791175521682681,0.213601364400191
