 ,Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
256,227.38,109.71,117.67,241059,1,ATG9Cargo,14-Registered,postRapalog_TPDwt_PI4K2a/
257,1819.79,113.10,1706.69,255770,0,FKBPTagPOI,15-Registered,postRapalog_TPDwt_PI4K2a/
258,690.65,113.10,577.54,333994,1,FKBPTagPOI,15-Registered,postRapalog_TPDwt_PI4K2a/
259,564.63,114.92,449.71,255770,0,ATG9Cargo,15-Registered,postRapalog_TPDwt_PI4K2a/
260,314.47,114.92,199.55,333994,1,ATG9Cargo,15-Registered,postRapalog_TPDwt_PI4K2a/
261,1529.39,109.69,1419.70,158698,0,FKBPTagPOI,16-Registered,postRapalog_TPDwt_PI4K2a/
262,509.65,109.69,399.96,220544,1,FKBPTagPOI,16-Registered,postRapalog_TPDwt_PI4K2a/
263,1325.81,113.68,1212.13,158698,0,ATG9Cargo,16-Registered,postRapalog_TPDwt_PI4K2a/
264,641.54,113.68,527.86,220544,1,ATG9Cargo,16-Registered,postRapalog_TPDwt_PI4K2a/
265,1371.41,109.68,1261.73,262567,0,FKBPTagPOI,17-Registered,postRapalog_TPDwt_PI4K2a/
266,375.80,109.68,266.12,430852,1,FKBPTagPOI,17-Registered,postRapalog_TPDwt_PI4K2a/
267,427.35,111.64,315.71,262567,0,ATG9Cargo,17-Registered,postRapalog_TPDwt_PI4K2a/
268,235.12,111.64,123.48,430852,1,ATG9Cargo,17-Registered,postRapalog_TPDwt_PI4K2a/
269,3626.47,111.93,3514.53,210320,0,FKBPTagPOI,18-Registered,postRapalog_TPDwt_PI4K2a/
270,1133.17,111.93,1021.23,355969,1,FKBPTagPOI,18-Registered,postRapalog_TPDwt_PI4K2a/
271,906.64,114.61,792.03,210320,0,ATG9Cargo,18-Registered,postRapalog_TPDwt_PI4K2a/
272,445.59,114.61,330.97,355969,1,ATG9Cargo,18-Registered,postRapalog_TPDwt_PI4K2a/
273,2324.66,112.68,2211.98,165084,0,FKBPTagPOI,19-Registered,postRapalog_TPDwt_PI4K2a/
274,697.48,112.68,584.81,292013,1,FKBPTagPOI,19-Registered,postRapalog_TPDwt_PI4K2a/
275,1033.68,112.25,921.43,165084,0,ATG9Cargo,19-Registered,postRapalog_TPDwt_PI4K2a/
276,653.05,112.25,540.80,292013,1,ATG9Cargo,19-Registered,postRapalog_TPDwt_PI4K2a/
277,1657.10,106.50,1550.60,149120,0,FKBPTagPOI,20-Registered,postRapalog_TPDwt_PI4K2a/
278,466.68,106.50,360.18,273179,1,FKBPTagPOI,20-Registered,postRapalog_TPDwt_PI4K2a/
279,713.66,109.34,604.32,149120,0,ATG9Cargo,20-Registered,postRapalog_TPDwt_PI4K2a/
280,359.94,109.34,250.59,273179,1,ATG9Cargo,20-Registered,postRapalog_TPDwt_PI4K2a/
281,2284.43,107.12,2177.31,79873,0,FKBPTagPOI,21-Registered,postRapalog_TPDwt_PI4K2a/
282,625.24,107.12,518.12,139914,1,FKBPTagPOI,21-Registered,postRapalog_TPDwt_PI4K2a/
283,607.71,110.68,497.03,79873,0,ATG9Cargo,21-Registered,postRapalog_TPDwt_PI4K2a/
284,294.16,110.68,183.48,139914,1,ATG9Cargo,21-Registered,postRapalog_TPDwt_PI4K2a/
285,3383.98,109.65,3274.33,144984,0,FKBPTagPOI,22-Registered,postRapalog_TPDwt_PI4K2a/
286,906.94,109.65,797.29,248802,1,FKBPTagPOI,22-Registered,postRapalog_TPDwt_PI4K2a/
287,929.45,110.39,819.06,144984,0,ATG9Cargo,22-Registered,postRapalog_TPDwt_PI4K2a/
288,441.97,110.39,331.58,248802,1,ATG9Cargo,22-Registered,postRapalog_TPDwt_PI4K2a/
289,1360.49,106.91,1253.58,131999,0,FKBPTagPOI,23-Registered,postRapalog_TPDwt_PI4K2a/
290,273.01,106.91,166.10,197588,1,FKBPTagPOI,23-Registered,postRapalog_TPDwt_PI4K2a/
291,494.76,109.79,384.98,131999,0,ATG9Cargo,23-Registered,postRapalog_TPDwt_PI4K2a/
292,317.71,109.79,207.92,197588,1,ATG9Cargo,23-Registered,postRapalog_TPDwt_PI4K2a/
293,2852.00,107.24,2744.76,203131,0,FKBPTagPOI,24-Registered,postRapalog_TPDwt_PI4K2a/
294,866.21,107.24,758.97,333699,1,FKBPTagPOI,24-Registered,postRapalog_TPDwt_PI4K2a/
295,647.80,109.24,538.56,203131,0,ATG9Cargo,24-Registered,postRapalog_TPDwt_PI4K2a/
296,354.66,109.24,245.42,333699,1,ATG9Cargo,24-Registered,postRapalog_TPDwt_PI4K2a/
297,1249.83,106.89,1142.95,64593,0,FKBPTagPOI,25-Registered,postRapalog_TPDwt_PI4K2a/
298,395.77,106.89,288.88,99838,1,FKBPTagPOI,25-Registered,postRapalog_TPDwt_PI4K2a/
299,427.07,109.46,317.61,64593,0,ATG9Cargo,25-Registered,postRapalog_TPDwt_PI4K2a/
300,259.76,109.46,150.30,99838,1,ATG9Cargo,25-Registered,postRapalog_TPDwt_PI4K2a/
301,709.61,108.84,600.77,281150,0,FKBPTagPOI,01-Registered,preRapalog_ATG9_PI4K2a/
302,408.61,108.84,299.77,404864,1,FKBPTagPOI,01-Registered,preRapalog_ATG9_PI4K2a/
303,458.79,112.31,346.48,281150,0,ATG9Cargo,01-Registered,preRapalog_ATG9_PI4K2a/
304,356.60,112.31,244.29,404864,1,ATG9Cargo,01-Registered,preRapalog_ATG9_PI4K2a/
305,568.16,104.14,464.02,191472,0,FKBPTagPOI,02-Registered,preRapalog_ATG9_PI4K2a/
306,332.34,104.14,228.20,187311,1,FKBPTagPOI,02-Registered,preRapalog_ATG9_PI4K2a/
307,181.85,106.61,75.24,191472,0,ATG9Cargo,02-Registered,preRapalog_ATG9_PI4K2a/
308,159.51,106.61,52.90,187311,1,ATG9Cargo,02-Registered,preRapalog_ATG9_PI4K2a/
309,956.40,106.14,850.26,100395,0,FKBPTagPOI,03-Registered,preRapalog_ATG9_PI4K2a/
310,572.37,106.14,466.23,126368,1,FKBPTagPOI,03-Registered,preRapalog_ATG9_PI4K2a/
311,1640.37,109.47,1530.91,100395,0,ATG9Cargo,03-Registered,preRapalog_ATG9_PI4K2a/
312,1135.00,109.47,1025.54,126368,1,ATG9Cargo,03-Registered,preRapalog_ATG9_PI4K2a/
313,694.06,104.77,589.29,188300,0,FKBPTagPOI,04-Registered,preRapalog_ATG9_PI4K2a/
314,291.93,104.77,187.16,274557,1,FKBPTagPOI,04-Registered,preRapalog_ATG9_PI4K2a/
315,1146.23,107.96,1038.27,188300,0,ATG9Cargo,04-Registered,preRapalog_ATG9_PI4K2a/
316,607.02,107.96,499.06,274557,1,ATG9Cargo,04-Registered,preRapalog_ATG9_PI4K2a/
317,1041.21,107.68,933.53,262005,0,FKBPTagPOI,05-Registered,preRapalog_ATG9_PI4K2a/
318,975.97,107.68,868.29,219323,1,FKBPTagPOI,05-Registered,preRapalog_ATG9_PI4K2a/
319,2060.06,115.79,1944.26,262005,0,ATG9Cargo,05-Registered,preRapalog_ATG9_PI4K2a/
320,1991.74,115.79,1875.95,219323,1,ATG9Cargo,05-Registered,preRapalog_ATG9_PI4K2a/
321,344.88,114.22,230.66,127753,0,FKBPTagPOI,06-Registered,preRapalog_ATG9_PI4K2a/
322,209.11,114.22,94.90,183165,1,FKBPTagPOI,06-Registered,preRapalog_ATG9_PI4K2a/
323,490.21,116.01,374.20,127753,0,ATG9Cargo,06-Registered,preRapalog_ATG9_PI4K2a/
324,328.97,116.01,212.96,183165,1,ATG9Cargo,06-Registered,preRapalog_ATG9_PI4K2a/
325,483.87,113.40,370.46,289612,0,FKBPTagPOI,07-Registered,preRapalog_ATG9_PI4K2a/
326,266.93,113.40,153.53,375388,1,FKBPTagPOI,07-Registered,preRapalog_ATG9_PI4K2a/
327,737.92,121.58,616.33,289612,0,ATG9Cargo,07-Registered,preRapalog_ATG9_PI4K2a/
328,452.03,121.58,330.45,375388,1,ATG9Cargo,07-Registered,preRapalog_ATG9_PI4K2a/
329,465.66,106.54,359.11,217665,0,FKBPTagPOI,08-Registered,preRapalog_ATG9_PI4K2a/
330,299.18,106.54,192.63,259495,1,FKBPTagPOI,08-Registered,preRapalog_ATG9_PI4K2a/
331,697.48,112.16,585.32,217665,0,ATG9Cargo,08-Registered,preRapalog_ATG9_PI4K2a/
332,508.02,112.16,395.86,259495,1,ATG9Cargo,08-Registered,preRapalog_ATG9_PI4K2a/
333,297.30,105.01,192.29,163865,0,FKBPTagPOI,09-Registered,preRapalog_ATG9_PI4K2a/
334,226.68,105.01,121.67,149953,1,FKBPTagPOI,09-Registered,preRapalog_ATG9_PI4K2a/
335,698.49,108.18,590.32,163865,0,ATG9Cargo,09-Registered,preRapalog_ATG9_PI4K2a/
336,532.77,108.18,424.59,149953,1,ATG9Cargo,09-Registered,preRapalog_ATG9_PI4K2a/
337,341.40,107.13,234.27,49081,0,FKBPTagPOI,10-Registered,preRapalog_ATG9_PI4K2a/
338,230.97,107.13,123.83,71518,1,FKBPTagPOI,10-Registered,preRapalog_ATG9_PI4K2a/
339,526.94,108.44,418.49,49081,0,ATG9Cargo,10-Registered,preRapalog_ATG9_PI4K2a/
340,364.41,108.44,255.96,71518,1,ATG9Cargo,10-Registered,preRapalog_ATG9_PI4K2a/
341,291.04,105.56,185.47,130977,0,FKBPTagPOI,11-Registered,preRapalog_ATG9_PI4K2a/
342,188.93,105.56,83.37,216147,1,FKBPTagPOI,11-Registered,preRapalog_ATG9_PI4K2a/
343,217.62,108.68,108.95,130977,0,ATG9Cargo,11-Registered,preRapalog_ATG9_PI4K2a/
344,190.95,108.68,82.28,216147,1,ATG9Cargo,11-Registered,preRapalog_ATG9_PI4K2a/
345,896.04,105.37,790.67,147990,0,FKBPTagPOI,12-Registered,preRapalog_ATG9_PI4K2a/
346,445.27,105.37,339.90,106953,1,FKBPTagPOI,12-Registered,preRapalog_ATG9_PI4K2a/
347,1098.24,110.93,987.32,147990,0,ATG9Cargo,12-Registered,preRapalog_ATG9_PI4K2a/
348,646.38,110.93,535.45,106953,1,ATG9Cargo,12-Registered,preRapalog_ATG9_PI4K2a/
349,366.58,104.70,261.87,118040,0,FKBPTagPOI,13-Registered,preRapalog_ATG9_PI4K2a/
350,235.31,104.70,130.60,158843,1,FKBPTagPOI,13-Registered,preRapalog_ATG9_PI4K2a/
351,4253.49,109.97,4143.52,118040,0,ATG9Cargo,13-Registered,preRapalog_ATG9_PI4K2a/
352,1615.06,109.97,1505.09,158843,1,ATG9Cargo,13-Registered,preRapalog_ATG9_PI4K2a/
353,351.04,105.25,245.80,261439,0,FKBPTagPOI,14-Registered,preRapalog_ATG9_PI4K2a/
354,266.97,105.25,161.73,329442,1,FKBPTagPOI,14-Registered,preRapalog_ATG9_PI4K2a/
355,322.18,108.41,213.77,261439,0,ATG9Cargo,14-Registered,preRapalog_ATG9_PI4K2a/
356,275.67,108.41,167.26,329442,1,ATG9Cargo,14-Registered,preRapalog_ATG9_PI4K2a/
357,315.35,106.14,209.21,233863,0,FKBPTagPOI,15-Registered,preRapalog_ATG9_PI4K2a/
358,229.93,106.14,123.79,226661,1,FKBPTagPOI,15-Registered,preRapalog_ATG9_PI4K2a/
359,1223.74,108.90,1114.84,233863,0,ATG9Cargo,15-Registered,preRapalog_ATG9_PI4K2a/
360,1047.30,108.90,938.40,226661,1,ATG9Cargo,15-Registered,preRapalog_ATG9_PI4K2a/
361,303.45,105.97,197.47,324919,0,FKBPTagPOI,01-Registered,preRapalog_EmptyV_PI4K2a/
362,269.28,105.97,163.31,379293,1,FKBPTagPOI,01-Registered,preRapalog_EmptyV_PI4K2a/
363,1317.14,114.51,1202.63,324919,0,ATG9Cargo,01-Registered,preRapalog_EmptyV_PI4K2a/
364,1173.79,114.51,1059.28,379293,1,ATG9Cargo,01-Registered,preRapalog_EmptyV_PI4K2a/
365,154.08,105.93,48.15,251340,0,FKBPTagPOI,02-Registered,preRapalog_EmptyV_PI4K2a/
366,159.42,105.93,53.49,315768,1,FKBPTagPOI,02-Registered,preRapalog_EmptyV_PI4K2a/
367,238.72,112.58,126.13,251340,0,ATG9Cargo,02-Registered,preRapalog_EmptyV_PI4K2a/
368,177.99,112.58,65.41,315768,1,ATG9Cargo,02-Registered,preRapalog_EmptyV_PI4K2a/
369,172.82,104.79,68.03,203386,0,FKBPTagPOI,03-Registered,preRapalog_EmptyV_PI4K2a/
370,171.29,104.79,66.50,276646,1,FKBPTagPOI,03-Registered,preRapalog_EmptyV_PI4K2a/
371,381.69,110.10,271.60,203386,0,ATG9Cargo,03-Registered,preRapalog_EmptyV_PI4K2a/
372,295.79,110.10,185.70,276646,1,ATG9Cargo,03-Registered,preRapalog_EmptyV_PI4K2a/
373,238.66,105.23,133.43,264041,0,FKBPTagPOI,04-Registered,preRapalog_EmptyV_PI4K2a/
374,231.97,105.23,126.74,470580,1,FKBPTagPOI,04-Registered,preRapalog_EmptyV_PI4K2a/
375,399.56,110.38,289.18,264041,0,ATG9Cargo,04-Registered,preRapalog_EmptyV_PI4K2a/
376,300.22,110.38,189.83,470580,1,ATG9Cargo,04-Registered,preRapalog_EmptyV_PI4K2a/
377,230.29,105.35,124.94,141370,0,FKBPTagPOI,05-Registered,preRapalog_EmptyV_PI4K2a/
378,183.29,105.35,77.94,196646,1,FKBPTagPOI,05-Registered,preRapalog_EmptyV_PI4K2a/
379,334.21,108.91,225.30,141370,0,ATG9Cargo,05-Registered,preRapalog_EmptyV_PI4K2a/
380,231.67,108.91,122.76,196646,1,ATG9Cargo,05-Registered,preRapalog_EmptyV_PI4K2a/
381,193.25,105.00,88.25,297534,0,FKBPTagPOI,06-Registered,preRapalog_EmptyV_PI4K2a/
382,179.08,105.00,74.09,361289,1,FKBPTagPOI,06-Registered,preRapalog_EmptyV_PI4K2a/
383,666.43,108.53,557.90,297534,0,ATG9Cargo,06-Registered,preRapalog_EmptyV_PI4K2a/
384,437.51,108.53,328.98,361289,1,ATG9Cargo,06-Registered,preRapalog_EmptyV_PI4K2a/
385,221.92,105.35,116.58,136872,0,FKBPTagPOI,07-Registered,preRapalog_EmptyV_PI4K2a/
386,188.27,105.35,82.92,176350,1,FKBPTagPOI,07-Registered,preRapalog_EmptyV_PI4K2a/
387,709.54,109.93,599.61,136872,0,ATG9Cargo,07-Registered,preRapalog_EmptyV_PI4K2a/
388,553.59,109.93,443.65,176350,1,ATG9Cargo,07-Registered,preRapalog_EmptyV_PI4K2a/
389,284.41,105.08,179.33,131623,0,FKBPTagPOI,08-Registered,preRapalog_EmptyV_PI4K2a/
390,191.39,105.08,86.31,167785,1,FKBPTagPOI,08-Registered,preRapalog_EmptyV_PI4K2a/
391,305.00,110.37,194.63,131623,0,ATG9Cargo,08-Registered,preRapalog_EmptyV_PI4K2a/
392,219.42,110.37,109.05,167785,1,ATG9Cargo,08-Registered,preRapalog_EmptyV_PI4K2a/
393,238.16,106.73,131.43,206680,0,FKBPTagPOI,09-Registered,preRapalog_EmptyV_PI4K2a/
394,188.30,106.73,81.57,318592,1,FKBPTagPOI,09-Registered,preRapalog_EmptyV_PI4K2a/
395,474.02,110.72,363.31,206680,0,ATG9Cargo,09-Registered,preRapalog_EmptyV_PI4K2a/
396,320.63,110.72,209.91,318592,1,ATG9Cargo,09-Registered,preRapalog_EmptyV_PI4K2a/
397,242.91,104.32,138.59,152751,0,FKBPTagPOI,10-Registered,preRapalog_EmptyV_PI4K2a/
398,206.86,104.32,102.54,148088,1,FKBPTagPOI,10-Registered,preRapalog_EmptyV_PI4K2a/
399,309.83,107.76,202.07,152751,0,ATG9Cargo,10-Registered,preRapalog_EmptyV_PI4K2a/
400,259.72,107.76,151.96,148088,1,ATG9Cargo,10-Registered,preRapalog_EmptyV_PI4K2a/
401,279.36,106.62,172.74,193205,0,FKBPTagPOI,11-Registered,preRapalog_EmptyV_PI4K2a/
402,222.95,106.62,116.32,260904,1,FKBPTagPOI,11-Registered,preRapalog_EmptyV_PI4K2a/
403,1044.84,112.63,932.21,193205,0,ATG9Cargo,11-Registered,preRapalog_EmptyV_PI4K2a/
404,684.49,112.63,571.87,260904,1,ATG9Cargo,11-Registered,preRapalog_EmptyV_PI4K2a/
405,179.42,104.79,74.63,94598,0,FKBPTagPOI,12-Registered,preRapalog_EmptyV_PI4K2a/
406,165.14,104.79,60.34,138251,1,FKBPTagPOI,12-Registered,preRapalog_EmptyV_PI4K2a/
407,760.53,108.56,651.97,94598,0,ATG9Cargo,12-Registered,preRapalog_EmptyV_PI4K2a/
408,641.96,108.56,533.40,138251,1,ATG9Cargo,12-Registered,preRapalog_EmptyV_PI4K2a/
409,170.02,105.69,64.33,170813,0,FKBPTagPOI,13-Registered,preRapalog_EmptyV_PI4K2a/
410,247.69,105.69,141.99,273265,1,FKBPTagPOI,13-Registered,preRapalog_EmptyV_PI4K2a/
411,240.34,110.39,129.95,170813,0,ATG9Cargo,13-Registered,preRapalog_EmptyV_PI4K2a/
412,315.87,110.39,205.48,273265,1,ATG9Cargo,13-Registered,preRapalog_EmptyV_PI4K2a/
413,176.65,104.73,71.91,72979,0,FKBPTagPOI,14-Registered,preRapalog_EmptyV_PI4K2a/
414,161.95,104.73,57.22,81205,1,FKBPTagPOI,14-Registered,preRapalog_EmptyV_PI4K2a/
415,487.43,108.34,379.09,72979,0,ATG9Cargo,14-Registered,preRapalog_EmptyV_PI4K2a/
416,228.05,108.34,119.71,81205,1,ATG9Cargo,14-Registered,preRapalog_EmptyV_PI4K2a/
417,257.74,106.31,151.43,216243,0,FKBPTagPOI,15-Registered,preRapalog_EmptyV_PI4K2a/
418,211.84,106.31,105.52,278976,1,FKBPTagPOI,15-Registered,preRapalog_EmptyV_PI4K2a/
419,818.66,110.85,707.81,216243,0,ATG9Cargo,15-Registered,preRapalog_EmptyV_PI4K2a/
420,455.85,110.85,345.00,278976,1,ATG9Cargo,15-Registered,preRapalog_EmptyV_PI4K2a/
421,153.37,105.31,48.06,45044,0,FKBPTagPOI,16-Registered,preRapalog_EmptyV_PI4K2a/
422,142.87,105.31,37.56,69017,1,FKBPTagPOI,16-Registered,preRapalog_EmptyV_PI4K2a/
423,331.82,110.32,221.50,45044,0,ATG9Cargo,16-Registered,preRapalog_EmptyV_PI4K2a/
424,288.22,110.32,177.90,69017,1,ATG9Cargo,16-Registered,preRapalog_EmptyV_PI4K2a/
425,374.13,106.34,267.79,333008,0,FKBPTagPOI,01-Registered,preRapalog_TPDmut_PI4K2a/
426,335.02,106.34,228.68,444707,1,FKBPTagPOI,01-Registered,preRapalog_TPDmut_PI4K2a/
427,662.35,106.67,555.68,333008,0,ATG9Cargo,01-Registered,preRapalog_TPDmut_PI4K2a/
428,667.31,106.67,560.65,444707,1,ATG9Cargo,01-Registered,preRapalog_TPDmut_PI4K2a/
429,458.00,105.30,352.70,374389,0,FKBPTagPOI,02-Registered,preRapalog_TPDmut_PI4K2a/
430,358.53,105.30,253.23,380627,1,FKBPTagPOI,02-Registered,preRapalog_TPDmut_PI4K2a/
431,438.92,106.27,332.65,374389,0,ATG9Cargo,02-Registered,preRapalog_TPDmut_PI4K2a/
432,394.57,106.27,288.30,380627,1,ATG9Cargo,02-Registered,preRapalog_TPDmut_PI4K2a/
433,332.76,105.95,226.82,264838,0,FKBPTagPOI,03-Registered,preRapalog_TPDmut_PI4K2a/
434,256.31,105.95,150.36,280115,1,FKBPTagPOI,03-Registered,preRapalog_TPDmut_PI4K2a/
435,317.90,107.07,210.83,264838,0,ATG9Cargo,03-Registered,preRapalog_TPDmut_PI4K2a/
436,258.49,107.07,151.42,280115,1,ATG9Cargo,03-Registered,preRapalog_TPDmut_PI4K2a/
437,463.44,105.62,357.82,287557,0,FKBPTagPOI,04-Registered,preRapalog_TPDmut_PI4K2a/
438,309.16,105.62,203.54,330434,1,FKBPTagPOI,04-Registered,preRapalog_TPDmut_PI4K2a/
439,306.64,105.55,201.09,287557,0,ATG9Cargo,04-Registered,preRapalog_TPDmut_PI4K2a/
440,237.15,105.55,131.60,330434,1,ATG9Cargo,04-Registered,preRapalog_TPDmut_PI4K2a/
441,523.36,105.04,418.32,179874,0,FKBPTagPOI,05-Registered,preRapalog_TPDmut_PI4K2a/
442,366.12,105.04,261.08,273542,1,FKBPTagPOI,05-Registered,preRapalog_TPDmut_PI4K2a/
443,1064.19,105.55,958.64,179874,0,ATG9Cargo,05-Registered,preRapalog_TPDmut_PI4K2a/
444,734.49,105.55,628.94,273542,1,ATG9Cargo,05-Registered,preRapalog_TPDmut_PI4K2a/
445,247.01,108.29,138.72,301249,0,FKBPTagPOI,06-Registered,preRapalog_TPDmut_PI4K2a/
446,210.73,108.29,102.45,350584,1,FKBPTagPOI,06-Registered,preRapalog_TPDmut_PI4K2a/
447,466.39,113.69,352.70,301249,0,ATG9Cargo,06-Registered,preRapalog_TPDmut_PI4K2a/
448,385.30,113.69,271.61,350584,1,ATG9Cargo,06-Registered,preRapalog_TPDmut_PI4K2a/
449,358.41,108.64,249.77,318945,0,FKBPTagPOI,07-Registered,preRapalog_TPDmut_PI4K2a/
450,223.55,108.64,114.91,459333,1,FKBPTagPOI,07-Registered,preRapalog_TPDmut_PI4K2a/
451,334.45,108.39,226.06,318945,0,ATG9Cargo,07-Registered,preRapalog_TPDmut_PI4K2a/
452,266.70,108.39,158.31,459333,1,ATG9Cargo,07-Registered,preRapalog_TPDmut_PI4K2a/
453,515.34,108.00,407.33,313813,0,FKBPTagPOI,08-Registered,preRapalog_TPDmut_PI4K2a/
454,367.20,108.00,259.20,395110,1,FKBPTagPOI,08-Registered,preRapalog_TPDmut_PI4K2a/
455,309.37,107.13,202.24,313813,0,ATG9Cargo,08-Registered,preRapalog_TPDmut_PI4K2a/
456,262.32,107.13,155.19,395110,1,ATG9Cargo,08-Registered,preRapalog_TPDmut_PI4K2a/
457,342.97,108.48,234.49,322336,0,FKBPTagPOI,09-Registered,preRapalog_TPDmut_PI4K2a/
458,271.51,108.48,163.03,421756,1,FKBPTagPOI,09-Registered,preRapalog_TPDmut_PI4K2a/
459,418.35,112.88,305.47,322336,0,ATG9Cargo,09-Registered,preRapalog_TPDmut_PI4K2a/
460,288.55,112.88,175.68,421756,1,ATG9Cargo,09-Registered,preRapalog_TPDmut_PI4K2a/
461,382.57,106.44,276.13,198821,0,FKBPTagPOI,10-Registered,preRapalog_TPDmut_PI4K2a/
462,300.85,106.44,194.40,241323,1,FKBPTagPOI,10-Registered,preRapalog_TPDmut_PI4K2a/
463,249.09,105.80,143.29,198821,0,ATG9Cargo,10-Registered,preRapalog_TPDmut_PI4K2a/
464,225.21,105.80,119.41,241323,1,ATG9Cargo,10-Registered,preRapalog_TPDmut_PI4K2a/
465,496.54,106.33,390.21,300703,0,FKBPTagPOI,11-Registered,preRapalog_TPDmut_PI4K2a/
466,358.99,106.33,252.66,349134,1,FKBPTagPOI,11-Registered,preRapalog_TPDmut_PI4K2a/
467,1306.11,109.17,1196.95,300703,0,ATG9Cargo,11-Registered,preRapalog_TPDmut_PI4K2a/
468,1014.99,109.17,905.82,349134,1,ATG9Cargo,11-Registered,preRapalog_TPDmut_PI4K2a/
469,490.12,107.16,382.96,362354,0,FKBPTagPOI,12-Registered,preRapalog_TPDmut_PI4K2a/
470,360.53,107.16,253.36,361899,1,FKBPTagPOI,12-Registered,preRapalog_TPDmut_PI4K2a/
471,684.02,110.94,573.08,362354,0,ATG9Cargo,12-Registered,preRapalog_TPDmut_PI4K2a/
472,596.74,110.94,485.81,361899,1,ATG9Cargo,12-Registered,preRapalog_TPDmut_PI4K2a/
473,379.61,105.96,273.65,320275,0,FKBPTagPOI,13-Registered,preRapalog_TPDmut_PI4K2a/
474,285.55,105.96,179.59,441646,1,FKBPTagPOI,13-Registered,preRapalog_TPDmut_PI4K2a/
475,186.88,106.20,80.68,320275,0,ATG9Cargo,13-Registered,preRapalog_TPDmut_PI4K2a/
476,161.00,106.20,54.80,441646,1,ATG9Cargo,13-Registered,preRapalog_TPDmut_PI4K2a/
477,807.13,113.27,693.86,378259,0,FKBPTagPOI,14-Registered,preRapalog_TPDmut_PI4K2a/
478,616.10,113.27,502.83,432448,1,FKBPTagPOI,14-Registered,preRapalog_TPDmut_PI4K2a/
479,773.46,114.01,659.45,378259,0,ATG9Cargo,14-Registered,preRapalog_TPDmut_PI4K2a/
480,709.72,114.01,595.70,432448,1,ATG9Cargo,14-Registered,preRapalog_TPDmut_PI4K2a/
481,308.10,106.13,201.97,276101,0,FKBPTagPOI,15-Registered,preRapalog_TPDmut_PI4K2a/
482,237.23,106.13,131.10,333491,1,FKBPTagPOI,15-Registered,preRapalog_TPDmut_PI4K2a/
483,194.26,106.59,87.66,276101,0,ATG9Cargo,15-Registered,preRapalog_TPDmut_PI4K2a/
484,168.63,106.59,62.04,333491,1,ATG9Cargo,15-Registered,preRapalog_TPDmut_PI4K2a/
485,360.50,105.70,254.81,215792,0,FKBPTagPOI,16-Registered,preRapalog_TPDmut_PI4K2a/
486,267.75,105.70,162.05,339074,1,FKBPTagPOI,16-Registered,preRapalog_TPDmut_PI4K2a/
487,268.52,108.66,159.86,215792,0,ATG9Cargo,16-Registered,preRapalog_TPDmut_PI4K2a/
488,216.68,108.66,108.02,339074,1,ATG9Cargo,16-Registered,preRapalog_TPDmut_PI4K2a/
489,350.12,106.64,243.48,274798,0,FKBPTagPOI,17-Registered,preRapalog_TPDmut_PI4K2a/
490,235.33,106.64,128.69,330472,1,FKBPTagPOI,17-Registered,preRapalog_TPDmut_PI4K2a/
491,1289.19,108.73,1180.46,274798,0,ATG9Cargo,17-Registered,preRapalog_TPDmut_PI4K2a/
492,639.06,108.73,530.33,330472,1,ATG9Cargo,17-Registered,preRapalog_TPDmut_PI4K2a/
493,258.93,107.74,151.19,312350,0,FKBPTagPOI,18-Registered,preRapalog_TPDmut_PI4K2a/
494,234.42,107.74,126.67,230409,1,FKBPTagPOI,18-Registered,preRapalog_TPDmut_PI4K2a/
495,422.21,109.39,312.82,312350,0,ATG9Cargo,18-Registered,preRapalog_TPDmut_PI4K2a/
496,338.40,109.39,229.01,230409,1,ATG9Cargo,18-Registered,preRapalog_TPDmut_PI4K2a/
497,199.66,105.82,93.84,341514,0,FKBPTagPOI,19-Registered,preRapalog_TPDmut_PI4K2a/
498,176.97,105.82,71.15,402545,1,FKBPTagPOI,19-Registered,preRapalog_TPDmut_PI4K2a/
499,268.81,104.81,164.00,341514,0,ATG9Cargo,19-Registered,preRapalog_TPDmut_PI4K2a/
500,228.45,104.81,123.64,402545,1,ATG9Cargo,19-Registered,preRapalog_TPDmut_PI4K2a/
501,584.84,107.69,477.15,300533,0,FKBPTagPOI,01-Registered,preRapalog_TPDwt_PI4K2a/
502,451.63,107.69,343.94,385740,1,FKBPTagPOI,01-Registered,preRapalog_TPDwt_PI4K2a/
503,666.39,111.07,555.32,300533,0,ATG9Cargo,01-Registered,preRapalog_TPDwt_PI4K2a/
504,550.51,111.07,439.43,385740,1,ATG9Cargo,01-Registered,preRapalog_TPDwt_PI4K2a/
505,1169.06,107.51,1061.55,66354,0,FKBPTagPOI,02-Registered,preRapalog_TPDwt_PI4K2a/
506,713.15,107.51,605.64,68059,1,FKBPTagPOI,02-Registered,preRapalog_TPDwt_PI4K2a/
507,1148.48,110.30,1038.18,66354,0,ATG9Cargo,02-Registered,preRapalog_TPDwt_PI4K2a/
508,889.45,110.30,779.15,68059,1,ATG9Cargo,02-Registered,preRapalog_TPDwt_PI4K2a/
509,2114.29,109.43,2004.85,39143,0,FKBPTagPOI,03-Registered,preRapalog_TPDwt_PI4K2a/
510,1700.60,109.43,1591.16,74047,1,FKBPTagPOI,03-Registered,preRapalog_TPDwt_PI4K2a/
511,2558.41,111.16,2447.25,39143,0,ATG9Cargo,03-Registered,preRapalog_TPDwt_PI4K2a/
