Mean,Area,ROI,Channel,Frame,Filename
239.789,408439,1,ATG9,22,s11_norapalog_xy2-Registered
237.535,408439,1,ATG9,23,s11_norapalog_xy2-Registered
235.235,408439,1,ATG9,24,s11_norapalog_xy2-Registered
233.101,408439,1,ATG9,25,s11_norapalog_xy2-Registered
232.102,408439,1,ATG9,26,s11_norapalog_xy2-Registered
229.383,408439,1,ATG9,27,s11_norapalog_xy2-Registered
228.165,408439,1,ATG9,28,s11_norapalog_xy2-Registered
226.443,408439,1,ATG9,29,s11_norapalog_xy2-Registered
224.649,408439,1,ATG9,30,s11_norapalog_xy2-Registered
222.741,408439,1,ATG9,31,s11_norapalog_xy2-Registered
221.104,408439,1,ATG9,32,s11_norapalog_xy2-Registered
221.589,408439,1,ATG9,33,s11_norapalog_xy2-Registered
219.586,408439,1,ATG9,34,s11_norapalog_xy2-Registered
219.501,408439,1,ATG9,35,s11_norapalog_xy2-Registered
217.200,408439,1,ATG9,36,s11_norapalog_xy2-Registered
216.699,408439,1,ATG9,37,s11_norapalog_xy2-Registered
162.452,1130722,2,TPD54,1,s11_norapalog_xy2-Registered
161.751,1129619,2,TPD54,2,s11_norapalog_xy2-Registered
161.524,1121553,2,TPD54,3,s11_norapalog_xy2-Registered
161.399,1121350,2,TPD54,4,s11_norapalog_xy2-Registered
161.049,1116575,2,TPD54,5,s11_norapalog_xy2-Registered
160.655,1113497,2,TPD54,6,s11_norapalog_xy2-Registered
160.808,1130216,2,TPD54,7,s11_norapalog_xy2-Registered
160.207,1121534,2,TPD54,8,s11_norapalog_xy2-Registered
160.086,1128300,2,TPD54,9,s11_norapalog_xy2-Registered
159.761,1127830,2,TPD54,10,s11_norapalog_xy2-Registered
159.044,1114105,2,TPD54,11,s11_norapalog_xy2-Registered
158.804,1113308,2,TPD54,12,s11_norapalog_xy2-Registered
158.181,1107346,2,TPD54,13,s11_norapalog_xy2-Registered
158.641,1121841,2,TPD54,14,s11_norapalog_xy2-Registered
158.254,1112729,2,TPD54,15,s11_norapalog_xy2-Registered
158.266,1120530,2,TPD54,16,s11_norapalog_xy2-Registered
158.393,1125059,2,TPD54,17,s11_norapalog_xy2-Registered
157.429,1105993,2,TPD54,18,s11_norapalog_xy2-Registered
157.421,1113184,2,TPD54,19,s11_norapalog_xy2-Registered
157.270,1114579,2,TPD54,20,s11_norapalog_xy2-Registered
157.253,1121157,2,TPD54,21,s11_norapalog_xy2-Registered
156.528,1105298,2,TPD54,22,s11_norapalog_xy2-Registered
156.143,1107398,2,TPD54,23,s11_norapalog_xy2-Registered
156.165,1112631,2,TPD54,24,s11_norapalog_xy2-Registered
156.168,1121023,2,TPD54,25,s11_norapalog_xy2-Registered
155.837,1122342,2,TPD54,26,s11_norapalog_xy2-Registered
155.166,1104506,2,TPD54,27,s11_norapalog_xy2-Registered
154.976,1107068,2,TPD54,28,s11_norapalog_xy2-Registered
154.983,1117957,2,TPD54,29,s11_norapalog_xy2-Registered
154.805,1116341,2,TPD54,30,s11_norapalog_xy2-Registered
154.441,1115282,2,TPD54,31,s11_norapalog_xy2-Registered
154.790,1130794,2,TPD54,32,s11_norapalog_xy2-Registered
154.425,1120275,2,TPD54,33,s11_norapalog_xy2-Registered
154.242,1122291,2,TPD54,34,s11_norapalog_xy2-Registered
153.955,1115495,2,TPD54,35,s11_norapalog_xy2-Registered
153.685,1113376,2,TPD54,36,s11_norapalog_xy2-Registered
153.501,1106810,2,TPD54,37,s11_norapalog_xy2-Registered
198.127,170993,3,TPD54,1,s11_norapalog_xy2-Registered
197.255,170991,3,TPD54,2,s11_norapalog_xy2-Registered
196.505,169198,3,TPD54,3,s11_norapalog_xy2-Registered
196.875,171135,3,TPD54,4,s11_norapalog_xy2-Registered
196.699,173480,3,TPD54,5,s11_norapalog_xy2-Registered
196.546,172507,3,TPD54,6,s11_norapalog_xy2-Registered
195.483,173057,3,TPD54,7,s11_norapalog_xy2-Registered
194.827,173679,3,TPD54,8,s11_norapalog_xy2-Registered
194.268,173386,3,TPD54,9,s11_norapalog_xy2-Registered
193.251,172086,3,TPD54,10,s11_norapalog_xy2-Registered
192.752,175649,3,TPD54,11,s11_norapalog_xy2-Registered
192.305,174456,3,TPD54,12,s11_norapalog_xy2-Registered
192.011,174076,3,TPD54,13,s11_norapalog_xy2-Registered
191.901,174808,3,TPD54,14,s11_norapalog_xy2-Registered
191.408,174417,3,TPD54,15,s11_norapalog_xy2-Registered
191.600,175061,3,TPD54,16,s11_norapalog_xy2-Registered
191.145,173570,3,TPD54,17,s11_norapalog_xy2-Registered
191.022,174933,3,TPD54,18,s11_norapalog_xy2-Registered
189.751,174555,3,TPD54,19,s11_norapalog_xy2-Registered
189.195,174596,3,TPD54,20,s11_norapalog_xy2-Registered
189.199,174203,3,TPD54,21,s11_norapalog_xy2-Registered
189.099,173913,3,TPD54,22,s11_norapalog_xy2-Registered
188.010,173073,3,TPD54,23,s11_norapalog_xy2-Registered
187.709,174239,3,TPD54,24,s11_norapalog_xy2-Registered
187.069,173093,3,TPD54,25,s11_norapalog_xy2-Registered
186.889,171900,3,TPD54,26,s11_norapalog_xy2-Registered
186.021,174430,3,TPD54,27,s11_norapalog_xy2-Registered
185.608,173854,3,TPD54,28,s11_norapalog_xy2-Registered
185.755,175375,3,TPD54,29,s11_norapalog_xy2-Registered
185.684,171992,3,TPD54,30,s11_norapalog_xy2-Registered
184.530,173259,3,TPD54,31,s11_norapalog_xy2-Registered
185.227,173262,3,TPD54,32,s11_norapalog_xy2-Registered
184.684,174509,3,TPD54,33,s11_norapalog_xy2-Registered
183.994,173731,3,TPD54,34,s11_norapalog_xy2-Registered
183.808,175713,3,TPD54,35,s11_norapalog_xy2-Registered
183.473,174109,3,TPD54,36,s11_norapalog_xy2-Registered
183.061,172317,3,TPD54,37,s11_norapalog_xy2-Registered
174.267,1130722,2,ATG9,1,s11_norapalog_xy2-Registered
172.678,1129619,2,ATG9,2,s11_norapalog_xy2-Registered
170.828,1121553,2,ATG9,3,s11_norapalog_xy2-Registered
170.119,1121350,2,ATG9,4,s11_norapalog_xy2-Registered
169.007,1116575,2,ATG9,5,s11_norapalog_xy2-Registered
167.531,1113497,2,ATG9,6,s11_norapalog_xy2-Registered
168.291,1130216,2,ATG9,7,s11_norapalog_xy2-Registered
166.349,1121534,2,ATG9,8,s11_norapalog_xy2-Registered
166.214,1128300,2,ATG9,9,s11_norapalog_xy2-Registered
165.246,1127830,2,ATG9,10,s11_norapalog_xy2-Registered
163.337,1114105,2,ATG9,11,s11_norapalog_xy2-Registered
162.914,1113308,2,ATG9,12,s11_norapalog_xy2-Registered
161.328,1107346,2,ATG9,13,s11_norapalog_xy2-Registered
162.241,1121841,2,ATG9,14,s11_norapalog_xy2-Registered
161.289,1112729,2,ATG9,15,s11_norapalog_xy2-Registered
160.886,1120530,2,ATG9,16,s11_norapalog_xy2-Registered
161.272,1125059,2,ATG9,17,s11_norapalog_xy2-Registered
158.919,1105993,2,ATG9,18,s11_norapalog_xy2-Registered
158.825,1113184,2,ATG9,19,s11_norapalog_xy2-Registered
158.709,1114579,2,ATG9,20,s11_norapalog_xy2-Registered
158.680,1121157,2,ATG9,21,s11_norapalog_xy2-Registered
156.810,1105298,2,ATG9,22,s11_norapalog_xy2-Registered
156.194,1107398,2,ATG9,23,s11_norapalog_xy2-Registered
156.015,1112631,2,ATG9,24,s11_norapalog_xy2-Registered
155.893,1121023,2,ATG9,25,s11_norapalog_xy2-Registered
155.459,1122342,2,ATG9,26,s11_norapalog_xy2-Registered
153.568,1104506,2,ATG9,27,s11_norapalog_xy2-Registered
153.304,1107068,2,ATG9,28,s11_norapalog_xy2-Registered
153.491,1117957,2,ATG9,29,s11_norapalog_xy2-Registered
152.898,1116341,2,ATG9,30,s11_norapalog_xy2-Registered
152.230,1115282,2,ATG9,31,s11_norapalog_xy2-Registered
152.808,1130794,2,ATG9,32,s11_norapalog_xy2-Registered
152.227,1120275,2,ATG9,33,s11_norapalog_xy2-Registered
151.591,1122291,2,ATG9,34,s11_norapalog_xy2-Registered
151.095,1115495,2,ATG9,35,s11_norapalog_xy2-Registered
150.249,1113376,2,ATG9,36,s11_norapalog_xy2-Registered
149.905,1106810,2,ATG9,37,s11_norapalog_xy2-Registered
298.345,170993,3,ATG9,1,s11_norapalog_xy2-Registered
294.484,170991,3,ATG9,2,s11_norapalog_xy2-Registered
289.784,169198,3,ATG9,3,s11_norapalog_xy2-Registered
288.219,171135,3,ATG9,4,s11_norapalog_xy2-Registered
285.797,173480,3,ATG9,5,s11_norapalog_xy2-Registered
283.965,172507,3,ATG9,6,s11_norapalog_xy2-Registered
279.604,173057,3,ATG9,7,s11_norapalog_xy2-Registered
275.733,173679,3,ATG9,8,s11_norapalog_xy2-Registered
275.489,173386,3,ATG9,9,s11_norapalog_xy2-Registered
269.739,172086,3,ATG9,10,s11_norapalog_xy2-Registered
266.190,175649,3,ATG9,11,s11_norapalog_xy2-Registered
265.910,174456,3,ATG9,12,s11_norapalog_xy2-Registered
262.649,174076,3,ATG9,13,s11_norapalog_xy2-Registered
262.017,174808,3,ATG9,14,s11_norapalog_xy2-Registered
261.207,174417,3,ATG9,15,s11_norapalog_xy2-Registered
257.018,175061,3,ATG9,16,s11_norapalog_xy2-Registered
256.537,173570,3,ATG9,17,s11_norapalog_xy2-Registered
255.344,174933,3,ATG9,18,s11_norapalog_xy2-Registered
251.686,174555,3,ATG9,19,s11_norapalog_xy2-Registered
251.167,174596,3,ATG9,20,s11_norapalog_xy2-Registered
249.155,174203,3,ATG9,21,s11_norapalog_xy2-Registered
247.474,173913,3,ATG9,22,s11_norapalog_xy2-Registered
245.439,173073,3,ATG9,23,s11_norapalog_xy2-Registered
242.649,174239,3,ATG9,24,s11_norapalog_xy2-Registered
239.792,173093,3,ATG9,25,s11_norapalog_xy2-Registered
239.369,171900,3,ATG9,26,s11_norapalog_xy2-Registered
236.373,174430,3,ATG9,27,s11_norapalog_xy2-Registered
234.710,173854,3,ATG9,28,s11_norapalog_xy2-Registered
233.467,175375,3,ATG9,29,s11_norapalog_xy2-Registered
231.188,171992,3,ATG9,30,s11_norapalog_xy2-Registered
229.560,173259,3,ATG9,31,s11_norapalog_xy2-Registered
228.480,173262,3,ATG9,32,s11_norapalog_xy2-Registered
228.858,174509,3,ATG9,33,s11_norapalog_xy2-Registered
226.367,173731,3,ATG9,34,s11_norapalog_xy2-Registered
226.438,175713,3,ATG9,35,s11_norapalog_xy2-Registered
223.258,174109,3,ATG9,36,s11_norapalog_xy2-Registered
223.212,172317,3,ATG9,37,s11_norapalog_xy2-Registered
107.968,2500,0,TPD54,1,s12_norapalog_xy1-Registered
107.986,2500,0,TPD54,2,s12_norapalog_xy1-Registered
107.878,2500,0,TPD54,3,s12_norapalog_xy1-Registered
108.435,2500,0,TPD54,4,s12_norapalog_xy1-Registered
108.136,2500,0,TPD54,5,s12_norapalog_xy1-Registered
108.086,2500,0,TPD54,6,s12_norapalog_xy1-Registered
107.854,2500,0,TPD54,7,s12_norapalog_xy1-Registered
107.920,2500,0,TPD54,8,s12_norapalog_xy1-Registered
108.109,2500,0,TPD54,9,s12_norapalog_xy1-Registered
108.206,2500,0,TPD54,10,s12_norapalog_xy1-Registered
107.887,2500,0,TPD54,11,s12_norapalog_xy1-Registered
107.797,2500,0,TPD54,12,s12_norapalog_xy1-Registered
108.012,2500,0,TPD54,13,s12_norapalog_xy1-Registered
107.704,2500,0,TPD54,14,s12_norapalog_xy1-Registered
107.730,2500,0,TPD54,15,s12_norapalog_xy1-Registered
108.112,2500,0,TPD54,16,s12_norapalog_xy1-Registered
107.736,2500,0,TPD54,17,s12_norapalog_xy1-Registered
107.667,2500,0,TPD54,18,s12_norapalog_xy1-Registered
107.687,2500,0,TPD54,19,s12_norapalog_xy1-Registered
107.624,2500,0,TPD54,20,s12_norapalog_xy1-Registered
107.550,2500,0,TPD54,21,s12_norapalog_xy1-Registered
107.663,2500,0,TPD54,22,s12_norapalog_xy1-Registered
109.028,2500,0,TPD54,23,s12_norapalog_xy1-Registered
109.289,2500,0,TPD54,24,s12_norapalog_xy1-Registered
107.492,2500,0,TPD54,25,s12_norapalog_xy1-Registered
107.587,2500,0,TPD54,26,s12_norapalog_xy1-Registered
107.545,2500,0,TPD54,27,s12_norapalog_xy1-Registered
107.580,2500,0,TPD54,28,s12_norapalog_xy1-Registered
107.542,2500,0,TPD54,29,s12_norapalog_xy1-Registered
107.456,2500,0,TPD54,30,s12_norapalog_xy1-Registered
107.446,2500,0,TPD54,31,s12_norapalog_xy1-Registered
107.637,2500,0,TPD54,32,s12_norapalog_xy1-Registered
107.553,2500,0,TPD54,33,s12_norapalog_xy1-Registered
107.434,2500,0,TPD54,34,s12_norapalog_xy1-Registered
108.141,2500,0,TPD54,35,s12_norapalog_xy1-Registered
107.177,2500,0,TPD54,36,s12_norapalog_xy1-Registered
107.320,2500,0,TPD54,37,s12_norapalog_xy1-Registered
200.638,307214,1,TPD54,1,s12_norapalog_xy1-Registered
200.234,307214,1,TPD54,2,s12_norapalog_xy1-Registered
200.129,307214,1,TPD54,3,s12_norapalog_xy1-Registered
200.047,307214,1,TPD54,4,s12_norapalog_xy1-Registered
199.825,307214,1,TPD54,5,s12_norapalog_xy1-Registered
199.056,307214,1,TPD54,6,s12_norapalog_xy1-Registered
198.601,307214,1,TPD54,7,s12_norapalog_xy1-Registered
198.099,307214,1,TPD54,8,s12_norapalog_xy1-Registered
197.538,307214,1,TPD54,9,s12_norapalog_xy1-Registered
197.268,307214,1,TPD54,10,s12_norapalog_xy1-Registered
196.931,307214,1,TPD54,11,s12_norapalog_xy1-Registered
196.624,307214,1,TPD54,12,s12_norapalog_xy1-Registered
196.196,307214,1,TPD54,13,s12_norapalog_xy1-Registered
195.909,307214,1,TPD54,14,s12_norapalog_xy1-Registered
195.468,307214,1,TPD54,15,s12_norapalog_xy1-Registered
194.672,307214,1,TPD54,16,s12_norapalog_xy1-Registered
193.730,307214,1,TPD54,17,s12_norapalog_xy1-Registered
194.235,307214,1,TPD54,18,s12_norapalog_xy1-Registered
194.007,307214,1,TPD54,19,s12_norapalog_xy1-Registered
193.604,307214,1,TPD54,20,s12_norapalog_xy1-Registered
192.845,307214,1,TPD54,21,s12_norapalog_xy1-Registered
193.040,307214,1,TPD54,22,s12_norapalog_xy1-Registered
192.449,307214,1,TPD54,23,s12_norapalog_xy1-Registered
192.116,307214,1,TPD54,24,s12_norapalog_xy1-Registered
191.982,307214,1,TPD54,25,s12_norapalog_xy1-Registered
192.006,307214,1,TPD54,26,s12_norapalog_xy1-Registered
192.127,307214,1,TPD54,27,s12_norapalog_xy1-Registered
191.724,307214,1,TPD54,28,s12_norapalog_xy1-Registered
191.318,307214,1,TPD54,29,s12_norapalog_xy1-Registered
191.089,307214,1,TPD54,30,s12_norapalog_xy1-Registered
190.633,307214,1,TPD54,31,s12_norapalog_xy1-Registered
190.544,307214,1,TPD54,32,s12_norapalog_xy1-Registered
189.686,307214,1,TPD54,33,s12_norapalog_xy1-Registered
189.256,307214,1,TPD54,34,s12_norapalog_xy1-Registered
189.601,307214,1,TPD54,35,s12_norapalog_xy1-Registered
188.588,307214,1,TPD54,36,s12_norapalog_xy1-Registered
188.153,307214,1,TPD54,37,s12_norapalog_xy1-Registered
111.948,2500,0,ATG9,1,s12_norapalog_xy1-Registered
112.386,2500,0,ATG9,2,s12_norapalog_xy1-Registered
112.319,2500,0,ATG9,3,s12_norapalog_xy1-Registered
112.532,2500,0,ATG9,4,s12_norapalog_xy1-Registered
112.524,2500,0,ATG9,5,s12_norapalog_xy1-Registered
112.597,2500,0,ATG9,6,s12_norapalog_xy1-Registered
112.397,2500,0,ATG9,7,s12_norapalog_xy1-Registered
112.302,2500,0,ATG9,8,s12_norapalog_xy1-Registered
112.786,2500,0,ATG9,9,s12_norapalog_xy1-Registered
112.174,2500,0,ATG9,10,s12_norapalog_xy1-Registered
112.034,2500,0,ATG9,11,s12_norapalog_xy1-Registered
112.034,2500,0,ATG9,12,s12_norapalog_xy1-Registered
112.382,2500,0,ATG9,13,s12_norapalog_xy1-Registered
112.290,2500,0,ATG9,14,s12_norapalog_xy1-Registered
112.056,2500,0,ATG9,15,s12_norapalog_xy1-Registered
111.978,2500,0,ATG9,16,s12_norapalog_xy1-Registered
111.822,2500,0,ATG9,17,s12_norapalog_xy1-Registered
111.722,2500,0,ATG9,18,s12_norapalog_xy1-Registered
111.635,2500,0,ATG9,19,s12_norapalog_xy1-Registered
111.307,2500,0,ATG9,20,s12_norapalog_xy1-Registered
111.927,2500,0,ATG9,21,s12_norapalog_xy1-Registered
111.614,2500,0,ATG9,22,s12_norapalog_xy1-Registered
113.124,2500,0,ATG9,23,s12_norapalog_xy1-Registered
114.029,2500,0,ATG9,24,s12_norapalog_xy1-Registered
111.477,2500,0,ATG9,25,s12_norapalog_xy1-Registered
112.059,2500,0,ATG9,26,s12_norapalog_xy1-Registered
111.744,2500,0,ATG9,27,s12_norapalog_xy1-Registered
111.237,2500,0,ATG9,28,s12_norapalog_xy1-Registered
111.867,2500,0,ATG9,29,s12_norapalog_xy1-Registered
111.691,2500,0,ATG9,30,s12_norapalog_xy1-Registered
111.007,2500,0,ATG9,31,s12_norapalog_xy1-Registered
111.530,2500,0,ATG9,32,s12_norapalog_xy1-Registered
111.216,2500,0,ATG9,33,s12_norapalog_xy1-Registered
111.080,2500,0,ATG9,34,s12_norapalog_xy1-Registered
111.726,2500,0,ATG9,35,s12_norapalog_xy1-Registered
110.342,2500,0,ATG9,36,s12_norapalog_xy1-Registered
110.498,2500,0,ATG9,37,s12_norapalog_xy1-Registered
379.626,307214,1,ATG9,1,s12_norapalog_xy1-Registered
376.572,307214,1,ATG9,2,s12_norapalog_xy1-Registered
374.809,307214,1,ATG9,3,s12_norapalog_xy1-Registered
371.133,307214,1,ATG9,4,s12_norapalog_xy1-Registered
369.136,307214,1,ATG9,5,s12_norapalog_xy1-Registered
365.347,307214,1,ATG9,6,s12_norapalog_xy1-Registered
361.879,307214,1,ATG9,7,s12_norapalog_xy1-Registered
359.634,307214,1,ATG9,8,s12_norapalog_xy1-Registered
360.001,307214,1,ATG9,9,s12_norapalog_xy1-Registered
351.392,307214,1,ATG9,10,s12_norapalog_xy1-Registered
349.844,307214,1,ATG9,11,s12_norapalog_xy1-Registered
347.236,307214,1,ATG9,12,s12_norapalog_xy1-Registered
343.504,307214,1,ATG9,13,s12_norapalog_xy1-Registered
340.881,307214,1,ATG9,14,s12_norapalog_xy1-Registered
337.076,307214,1,ATG9,15,s12_norapalog_xy1-Registered
332.035,307214,1,ATG9,16,s12_norapalog_xy1-Registered
326.236,307214,1,ATG9,17,s12_norapalog_xy1-Registered
328.958,307214,1,ATG9,18,s12_norapalog_xy1-Registered
324.711,307214,1,ATG9,19,s12_norapalog_xy1-Registered
321.157,307214,1,ATG9,20,s12_norapalog_xy1-Registered
318.761,307214,1,ATG9,21,s12_norapalog_xy1-Registered
316.430,307214,1,ATG9,22,s12_norapalog_xy1-Registered
313.311,307214,1,ATG9,23,s12_norapalog_xy1-Registered
310.739,307214,1,ATG9,24,s12_norapalog_xy1-Registered
308.638,307214,1,ATG9,25,s12_norapalog_xy1-Registered
307.576,307214,1,ATG9,26,s12_norapalog_xy1-Registered
305.502,307214,1,ATG9,27,s12_norapalog_xy1-Registered
304.552,307214,1,ATG9,28,s12_norapalog_xy1-Registered
301.711,307214,1,ATG9,29,s12_norapalog_xy1-Registered
299.021,307214,1,ATG9,30,s12_norapalog_xy1-Registered
296.622,307214,1,ATG9,31,s12_norapalog_xy1-Registered
294.697,307214,1,ATG9,32,s12_norapalog_xy1-Registered
291.596,307214,1,ATG9,33,s12_norapalog_xy1-Registered
289.059,307214,1,ATG9,34,s12_norapalog_xy1-Registered
287.732,307214,1,ATG9,35,s12_norapalog_xy1-Registered
284.015,307214,1,ATG9,36,s12_norapalog_xy1-Registered
282.248,307214,1,ATG9,37,s12_norapalog_xy1-Registered
183.376,1241600,2,TPD54,1,s12_norapalog_xy1-Registered
182.895,1235630,2,TPD54,2,s12_norapalog_xy1-Registered
182.990,1246191,2,TPD54,3,s12_norapalog_xy1-Registered
182.637,1246361,2,TPD54,4,s12_norapalog_xy1-Registered
182.269,1237351,2,TPD54,5,s12_norapalog_xy1-Registered
182.244,1248472,2,TPD54,6,s12_norapalog_xy1-Registered
181.657,1239979,2,TPD54,7,s12_norapalog_xy1-Registered
181.454,1247910,2,TPD54,8,s12_norapalog_xy1-Registered
181.175,1258048,2,TPD54,9,s12_norapalog_xy1-Registered
180.308,1238936,2,TPD54,10,s12_norapalog_xy1-Registered
180.127,1239547,2,TPD54,11,s12_norapalog_xy1-Registered
179.873,1249191,2,TPD54,12,s12_norapalog_xy1-Registered
179.399,1245548,2,TPD54,13,s12_norapalog_xy1-Registered
179.225,1246073,2,TPD54,14,s12_norapalog_xy1-Registered
178.802,1240491,2,TPD54,15,s12_norapalog_xy1-Registered
178.395,1245282,2,TPD54,16,s12_norapalog_xy1-Registered
177.844,1252610,2,TPD54,17,s12_norapalog_xy1-Registered
178.224,1251673,2,TPD54,18,s12_norapalog_xy1-Registered
177.914,1248745,2,TPD54,19,s12_norapalog_xy1-Registered
177.137,1237162,2,TPD54,20,s12_norapalog_xy1-Registered
176.704,1235783,2,TPD54,21,s12_norapalog_xy1-Registered
176.395,1234408,2,TPD54,22,s12_norapalog_xy1-Registered
176.542,1234291,2,TPD54,23,s12_norapalog_xy1-Registered
176.089,1232534,2,TPD54,24,s12_norapalog_xy1-Registered
175.745,1235661,2,TPD54,25,s12_norapalog_xy1-Registered
175.890,1238826,2,TPD54,26,s12_norapalog_xy1-Registered
175.882,1247554,2,TPD54,27,s12_norapalog_xy1-Registered
175.815,1249070,2,TPD54,28,s12_norapalog_xy1-Registered
175.242,1235257,2,TPD54,29,s12_norapalog_xy1-Registered
175.332,1248193,2,TPD54,30,s12_norapalog_xy1-Registered
175.395,1250887,2,TPD54,31,s12_norapalog_xy1-Registered
174.884,1247856,2,TPD54,32,s12_norapalog_xy1-Registered
174.356,1257687,2,TPD54,33,s12_norapalog_xy1-Registered
173.496,1237637,2,TPD54,34,s12_norapalog_xy1-Registered
174.091,1247639,2,TPD54,35,s12_norapalog_xy1-Registered
172.834,1228240,2,TPD54,36,s12_norapalog_xy1-Registered
173.073,1247016,2,TPD54,37,s12_norapalog_xy1-Registered
204.547,103163,3,TPD54,1,s12_norapalog_xy1-Registered
204.930,105605,3,TPD54,2,s12_norapalog_xy1-Registered
203.908,103125,3,TPD54,3,s12_norapalog_xy1-Registered
202.761,103513,3,TPD54,4,s12_norapalog_xy1-Registered
204.392,105970,3,TPD54,5,s12_norapalog_xy1-Registered
201.115,103617,3,TPD54,6,s12_norapalog_xy1-Registered
201.722,106439,3,TPD54,7,s12_norapalog_xy1-Registered
199.754,105663,3,TPD54,8,s12_norapalog_xy1-Registered
196.238,102592,3,TPD54,9,s12_norapalog_xy1-Registered
200.173,107495,3,TPD54,10,s12_norapalog_xy1-Registered
198.825,108231,3,TPD54,11,s12_norapalog_xy1-Registered
197.425,106240,3,TPD54,12,s12_norapalog_xy1-Registered
197.166,107574,3,TPD54,13,s12_norapalog_xy1-Registered
197.187,108647,3,TPD54,14,s12_norapalog_xy1-Registered
198.613,107963,3,TPD54,15,s12_norapalog_xy1-Registered
196.565,106289,3,TPD54,16,s12_norapalog_xy1-Registered
193.999,104835,3,TPD54,17,s12_norapalog_xy1-Registered
193.955,106162,3,TPD54,18,s12_norapalog_xy1-Registered
194.129,106110,3,TPD54,19,s12_norapalog_xy1-Registered
195.689,109699,3,TPD54,20,s12_norapalog_xy1-Registered
194.977,110858,3,TPD54,21,s12_norapalog_xy1-Registered
195.842,110332,3,TPD54,22,s12_norapalog_xy1-Registered
195.291,110994,3,TPD54,23,s12_norapalog_xy1-Registered
195.332,112034,3,TPD54,24,s12_norapalog_xy1-Registered
194.147,110456,3,TPD54,25,s12_norapalog_xy1-Registered
193.856,111504,3,TPD54,26,s12_norapalog_xy1-Registered
191.680,108068,3,TPD54,27,s12_norapalog_xy1-Registered
190.583,108161,3,TPD54,28,s12_norapalog_xy1-Registered
193.000,113181,3,TPD54,29,s12_norapalog_xy1-Registered
190.274,108398,3,TPD54,30,s12_norapalog_xy1-Registered
188.955,108021,3,TPD54,31,s12_norapalog_xy1-Registered
189.077,109092,3,TPD54,32,s12_norapalog_xy1-Registered
186.473,107063,3,TPD54,33,s12_norapalog_xy1-Registered
190.407,110973,3,TPD54,34,s12_norapalog_xy1-Registered
187.971,110177,3,TPD54,35,s12_norapalog_xy1-Registered
190.923,113978,3,TPD54,36,s12_norapalog_xy1-Registered
187.102,109023,3,TPD54,37,s12_norapalog_xy1-Registered
194.309,1241600,2,ATG9,1,s12_norapalog_xy1-Registered
192.252,1235630,2,ATG9,2,s12_norapalog_xy1-Registered
194.157,1246191,2,ATG9,3,s12_norapalog_xy1-Registered
193.607,1246361,2,ATG9,4,s12_norapalog_xy1-Registered
191.160,1237351,2,ATG9,5,s12_norapalog_xy1-Registered
191.702,1248472,2,ATG9,6,s12_norapalog_xy1-Registered
189.377,1239979,2,ATG9,7,s12_norapalog_xy1-Registered
190.155,1247910,2,ATG9,8,s12_norapalog_xy1-Registered
193.356,1258048,2,ATG9,9,s12_norapalog_xy1-Registered
186.222,1238936,2,ATG9,10,s12_norapalog_xy1-Registered
186.458,1239547,2,ATG9,11,s12_norapalog_xy1-Registered
186.683,1249191,2,ATG9,12,s12_norapalog_xy1-Registered
184.599,1245548,2,ATG9,13,s12_norapalog_xy1-Registered
184.277,1246073,2,ATG9,14,s12_norapalog_xy1-Registered
182.004,1240491,2,ATG9,15,s12_norapalog_xy1-Registered
181.799,1245282,2,ATG9,16,s12_norapalog_xy1-Registered
181.420,1252610,2,ATG9,17,s12_norapalog_xy1-Registered
182.121,1251673,2,ATG9,18,s12_norapalog_xy1-Registered
180.668,1248745,2,ATG9,19,s12_norapalog_xy1-Registered
177.729,1237162,2,ATG9,20,s12_norapalog_xy1-Registered
176.290,1235783,2,ATG9,21,s12_norapalog_xy1-Registered
175.508,1234408,2,ATG9,22,s12_norapalog_xy1-Registered
174.980,1234291,2,ATG9,23,s12_norapalog_xy1-Registered
173.913,1232534,2,ATG9,24,s12_norapalog_xy1-Registered
173.151,1235661,2,ATG9,25,s12_norapalog_xy1-Registered
173.081,1238826,2,ATG9,26,s12_norapalog_xy1-Registered
174.005,1247554,2,ATG9,27,s12_norapalog_xy1-Registered
173.891,1249070,2,ATG9,28,s12_norapalog_xy1-Registered
170.945,1235257,2,ATG9,29,s12_norapalog_xy1-Registered
171.850,1248193,2,ATG9,30,s12_norapalog_xy1-Registered
171.729,1250887,2,ATG9,31,s12_norapalog_xy1-Registered
170.732,1247856,2,ATG9,32,s12_norapalog_xy1-Registered
170.971,1257687,2,ATG9,33,s12_norapalog_xy1-Registered
167.320,1237637,2,ATG9,34,s12_norapalog_xy1-Registered
168.597,1247639,2,ATG9,35,s12_norapalog_xy1-Registered
164.527,1228240,2,ATG9,36,s12_norapalog_xy1-Registered
166.403,1247016,2,ATG9,37,s12_norapalog_xy1-Registered
395.894,103163,3,ATG9,1,s12_norapalog_xy1-Registered
398.347,105605,3,ATG9,2,s12_norapalog_xy1-Registered
388.740,103125,3,ATG9,3,s12_norapalog_xy1-Registered
381.030,103513,3,ATG9,4,s12_norapalog_xy1-Registered
386.118,105970,3,ATG9,5,s12_norapalog_xy1-Registered
374.153,103617,3,ATG9,6,s12_norapalog_xy1-Registered
378.402,106439,3,ATG9,7,s12_norapalog_xy1-Registered
368.540,105663,3,ATG9,8,s12_norapalog_xy1-Registered
355.636,102592,3,ATG9,9,s12_norapalog_xy1-Registered
